서비스ID,정류소명,좌표(X),좌표(Y)
2443,북이면 내추리,127.5483329,36.76309463
1158,북이면 화상리,127.4869638,36.73423321
1159,북이면 화상리,127.4872492,36.73423204
4203,북이면행정복지센터,127.5418336,36.73664503
4204,북이면행정복지센터,127.5421284,36.73710846
4215,북이초등학교,127.5564611,36.76077014
4214,북이초등학교,127.5558371,36.7606232
1419,북일초등학교,127.483118,36.6876174
1420,북일초등학교,127.4833382,36.6873063
1643,분평1단지뜨란채아파트,127.4874963,36.61110388
1721,분평대원아파트,127.4898482,36.60995114
1722,분평대원아파트,127.4896142,36.60995344
2397,분평아파트단지종점,127.4941733,36.61434974
1644,분평아파트단지종점,127.4923583,36.61370619
1640,분평우체국,127.4932127,36.61122366
1642,분평현대대우아파트,127.4879926,36.61090899
1641,분평휴먼시아2단지아파트,127.4925865,36.61127963
1163,분평휴먼시아5단지아파트,127.4970942,36.60801076
1706,분평휴먼시아5단지아파트,127.4968593,36.60803131
1164,분평휴먼시아6단지,127.4916921,36.60605997
1767,분평휴먼시아6단지아파트,127.4897288,36.60735635
1763,분평휴먼시아6단지아파트정문,127.4927079,36.60630165
1165,분평휴먼시아7단지아파트,127.489495,36.60730381
1167,비룡2리,127.3779848,36.561286
1168,비룡2리,127.3777778,36.56121022
3450,비룡리,127.3794876,36.56016814
1166,비룡리,127.3797367,36.56025926
1169,비봉초등학교,127.4146923,36.71178925
1170,비봉초등학교,127.4144599,36.71180712
4055,비봉초등학교 넘어,127.4110725,36.71174604
4056,비봉초등학교 넘어,127.4108128,36.71184606
4169,비상리,127.5811397,36.71051549
4168,비상리,127.5810971,36.71062645
4166,비상리,127.5792144,36.70811166
4167,비상리,127.579367,36.70814543
2721,비중리,127.5786379,36.71742034
1171,비하대광로제비앙아파트,127.4220497,36.62669862
1172,비하대광로제비앙아파트,127.4243833,36.62668903
2113,비하삼일아파트,127.4250679,36.63354684
2112,비하삼일아파트,127.4245212,36.63380451
2301,비하새동네.영조1차아파트,127.4228744,36.63728421
2435,비하종점,127.4222008,36.64272376
2453,비하종점,127.4218238,36.64330858
1173,비하종점,127.4216175,36.64340393
2475,비하종점,127.422233,36.64246232
1115,뿌르뜸,127.5108959,36.64362333
1116,뿌르뜸,127.5109652,36.64325893
3369,사곡,127.3334546,36.58481209
3370,사곡1리,127.333482,36.5846881
3371,사곡1리,127.3309071,36.58354632
3372,사곡1리,127.3310046,36.58346946
2363,사곡1리,127.3302746,36.58259737
2811,사곡1리,127.3303005,36.58278204
3367,사곡2리,127.3378188,36.58498228
3368,사곡2리,127.3378351,36.5848741
2812,사곡2리,127.334603,36.57969489
2813,사곡2리,127.3345579,36.57959814
1174,사곡리,127.3282656,36.5811656
3373,사곡리,127.3283518,36.58107074
2814,사곡리,127.3373067,36.57259303
2815,사곡리,127.3370888,36.57257562
3460,사동1리(등등이),127.4162597,36.56867732
3457,사동2리,127.4084382,36.56699596
3458,사동2리,127.4092757,36.56707926
3459,사동리,127.41693,36.5688629
2218,사석삼거리,127.4111531,36.8259743
2450,사석파출소.삼거리,127.4109019,36.82471457
2259,사정1리,127.316775,36.72141498
2261,사정1리,127.3166606,36.72149639
2257,사정1리버스종점,127.3159648,36.71421943
3184,사정2리(덕수),127.3395051,36.71724096
4086,사정리(덕수),127.3388073,36.72018736
4087,사정리(덕수),127.3389712,36.71992782
1558,사직1동행정복지센터,127.4792911,36.64128105
1557,사직1동행정복지센터,127.4790694,36.64093798
1556,사직미호아파트,127.4791338,36.63803381
1555,사직미호아파트,127.4789244,36.63807658
1544,사직분수대,127.4817995,36.63637189
1546,사직사거리.시립미술관(교육도서관),127.4779443,36.63593697
1545,사직사거리.시립미술관(교육도서관),127.4781109,36.63572991
1560,사직평화아파트.충청일보,127.4791434,36.64446549
1559,사직평화아파트.충청일보,127.4792533,36.64322997
1933,사창사거리,127.4596675,36.63594787
1554,사창사거리,127.4600163,36.63574149
1553,사창사거리,127.4613592,36.63486487
1916,사창사거리,127.4593185,36.63496662
1177,사천교,127.4856913,36.66457921
1459,사천교,127.4849584,36.66430171
1470,사천대창아파트,127.4762278,36.66462648
1475,사천덕성그린아파트,127.4719524,36.66375083
1474,사천덕성그린아파트,127.4721968,36.66378317
1472,사천동아아파트,127.4744186,36.66358962
1473,사천동아아파트,127.474387,36.66340507
1471,사천보성아파트,127.4761156,36.66437377
1178,사천초등학교,127.4799218,36.66989267
1179,사천초등학교,127.4795588,36.66952467
1180,산남고등학교,127.4706822,36.60880826
1717,산남고등학교,127.469558,36.60925759
1718,산남고등학교,127.4696637,36.60905267
,산남고등학교,127.4702539,36.60966593
1669,산남동행정복지센터,127.4755783,36.61160937
1668,산남동행정복지센터,127.4759045,36.61102233
1693,산남주공아파트,127.47931,36.61843903
1713,산남중학교,127.4645071,36.61213965
1714,산남중학교,127.4641936,36.61203949
1715,산남푸르지오아파트,127.4652738,36.60907915
1716,산남푸르지오아파트,127.4647748,36.60911978
3374,산단,127.3546683,36.58232234
3375,산단,127.3545954,36.5823737
3376,산단리,127.3535134,36.57896764
3377,산단리,127.3534095,36.57895084
2365,산단리,127.3527238,36.57615523
2816,산단리,127.3528504,36.57635761
1181,산덕,127.5136088,36.48870407
1182,산덕,127.5135668,36.48859452
2771,산막리,127.4006269,36.55237367
2772,산막종점,127.4002221,36.548606
1132,산성1터널,127.5227124,36.64309785
3917,산성남문,127.5411262,36.65969928
1131,산성남문,127.5412462,36.65967482
1128,산성입구,127.5413662,36.65402362
1129,산성입구,127.5411363,36.6537699
2367,산수리,127.3558698,36.56232911
2369,산수리,127.3559483,36.56241449
2581,산수리,127.3582227,36.55660656
2579,산수리입구,127.3582397,36.55424551
1922,산업단지입구,127.4488923,36.63433755
1921,산업단지입구,127.448827,36.63411569
4028,산직1교,127.4145893,36.76945026
4029,산직1교,127.4144072,36.76941935
4229,산학연클러스터,127.3304535,36.4973528
4230,산학연클러스터,127.330191,36.49729946
3700,산학연클러스터,127.3277775,36.5006539
3731,산학연클러스터,127.329144,36.50177658
3875,산학연클러스터,127.3283028,36.50079889
3876,산학연클러스터,127.3288146,36.50173919
1990,삼립식품,127.447641,36.64174203
1989,삼립식품,127.4478096,36.6418681
3956,삼산리,127.5660537,36.66426823
4061,삼성SDI.에코앤드림,127.4091102,36.70525347
1183,삼성아파트,127.4799582,36.66809027
1570,삼성아파트,127.4699147,36.65546663
3582,삼성전기,127.3356883,36.5400212
3583,삼성전기,127.3360286,36.53994589
1658,삼익1차아파트.송학삼익맨션아파트,127.4660925,36.62501797
1679,삼익아파트,127.4624349,36.6286588
1660,삼익아파트,127.4689425,36.62710325
1486,삼정1차.럭키1.2차아파트,127.4928334,36.67120862
1485,삼정1차.럭키1.2차아파트,127.4935778,36.67092181
1487,삼정아파트.주중초등학교,127.4901772,36.67164058
1488,삼정아파트.주중초등학교,127.4904149,36.67173006
3461,삼포아파트,127.4220968,36.5723134
3840,삼항1리,127.5212504,36.52991492
3841,삼항1리,127.5210546,36.52973513
3842,삼항리,127.5182579,36.53262249
2655,삼항리,127.5180423,36.53252205
1924,삼화전기,127.4424877,36.63769929
1923,삼화전기,127.4423126,36.63761472
2989,상교동입구,127.2091231,36.6784483
3207,상교동입구,127.2090413,36.67818261
1384,상당경찰서,127.5318322,36.60983516
1184,상당경찰서,127.5311932,36.60915315
1362,상당고등학교,127.510027,36.6064927
1504,상당공원,127.4902288,36.63867605
1503,상당공원,127.4900755,36.63827951
3701,상당구청,127.5068178,36.59030461
3702,상당구청,127.5070933,36.59014822
1133,상당산성종점,127.5421853,36.66323303
3805,상당산성종점,127.5423781,36.66325593
3864,상대,127.5202255,36.54704419
3860,상대1리,127.5109639,36.55007303
3859,상대1리,127.5110819,36.55026517
2355,상대1리,127.5097975,36.55274089
3862,상대2리,127.5164478,36.54714027
3861,상대2리,127.5161735,36.54728632
3863,상대리,127.519885,36.54712995
2604,상대음,127.4436772,36.75969357
2206,상대음,127.4435281,36.75978763
2929,상록리조트정문,127.2860817,36.74252034
2930,상록리조트정문,127.286247,36.74254022
2927,상록리조트후문,127.2839947,36.73675593
2928,상록리조트후문,127.2839461,36.73647444
1010,상리,127.5109584,36.66330031
1011,상리(남),127.5127588,36.6605971
1007,상리(남),127.510705,36.66311594
2937,상리길,127.2956117,36.75456977
2938,상리길,127.2952835,36.75440388
1186,상발,127.4003351,36.59377531
2511,상발,127.4002832,36.59399401
4300,상발리,127.403085,36.58748286
4301,상발리,127.4006636,36.58706749
4302,상발리,127.4008251,36.58695205
3496,상발리,127.4033592,36.58748969
3497,상발리,127.40327,36.58778099
2875,상봉2리(가마소),127.2836233,36.63873676
2880,상봉2리(가마소),127.2835979,36.63865572
2874,상봉초등학교,127.286258,36.63759954
2881,상봉초등학교,127.2862186,36.63751853
1379,상수도사업본부.충북학사청주관,127.5126554,36.60026357
1378,상수도사업본부.충북학사청주관,127.5111886,36.5998531
1813,상신,127.4354148,36.66394506
1812,상신,127.4399222,36.66545977
1814,상신,127.437015,36.66370531
1188,상신교차로,127.4351729,36.66767435
1187,상신교차로,127.4349006,36.66748837
1815,상신농협,127.4339266,36.66385362
3855,상야1리,127.574189,36.58823874
3853,상야1리,127.5767215,36.58604388
3849,상야2리,127.564146,36.59410858
3850,상야2리,127.5642626,36.59405483
2773,상야2리(임시),127.5637002,36.59422753
2774,상야2리(임시),127.5635273,36.59426439
3848,상야리,127.5627462,36.59124804
3847,상야리,127.5625945,36.59125232
2775,상야리(임시),127.5621187,36.59227053
2776,상야리(임시),127.561968,36.59229603
3623,상장,127.5133527,36.51855895
3624,상장,127.5133333,36.51845817
1189,상장1리(의성골),127.518325,36.51462007
1190,상장1리(의성골),127.5182471,36.51454819
3254,상정1교,127.3216935,36.64507405
3253,상정1교,127.3217266,36.64522012
3252,상정1리,127.3259735,36.64432899
3251,상정1리,127.3259137,36.64446415
3255,상정1리(여촌말),127.3197497,36.64790339
3256,상정1리(여촌말),127.3196617,36.64781483
2217,상정1리경로당,127.327374,36.64648019
2219,상정1리경로당,127.3272061,36.64646038
3248,상정2구(고노리),127.3354655,36.64936432
3247,상정2구(고노리),127.3354222,36.6494893
2197,상정2리(아랫말),127.3370966,36.65140254
2199,상정2리(아랫말),127.3373085,36.65127578
2207,상정2리(윗말),127.3334183,36.64776331
2215,상정2리(윗말),127.33358,36.64766373
4227,새나루마을10단지,127.3254994,36.49372125
4228,새나루마을10단지,127.3252708,36.49377819
4195,새나루마을1단지,127.3209887,36.48586412
4196,새나루마을1단지,127.3208752,36.48607845
4193,새나루마을1단지(후문),127.3178475,36.48388098
4194,새나루마을1단지(후문),127.3177703,36.48410422
4197,새나루마을8단지,127.3236515,36.48883525
4198,새나루마을8단지,127.323395,36.48889452
4199,새나루마을9단지,127.324664,36.49077449
4200,새나루마을9단지,127.3244354,36.49082693
1191,새동네놀이터,127.479601,36.66043198
1448,새동네놀이터,127.4797072,36.66053565
4242,새뜸마을1.2단지,127.2461923,36.48292613
4243,새뜸마을1.2단지,127.2458408,36.48292686
4381,새뜸마을4단지(가온마을1단지),127.2444128,36.48927394
4382,새뜸마을4단지(가온마을1단지),127.2442796,36.48950626
2702,새롬동.나성동,127.2572502,36.48769697
3972,새롬동.나성동,127.2579228,36.486907
2248,새롬동.나성동(청소년센터),127.2576499,36.48705628
3973,새롬동.나성동(청소년센터),127.2570217,36.48775603
4383,새롬중학교(새뜸마을1단지),127.2497782,36.48060946
4384,새롬중학교(새뜸마을1단지),127.2499978,36.48038597
4003,새마을금고,127.6537283,36.63230011
4187,새샘마을1.2단지,127.2997098,36.48077161
4188,새샘마을1.2단지,127.2987359,36.48070196
3763,"새샘마을7,8단지",127.300118,36.48679707
3764,"새샘마을7,8단지",127.3002637,36.48695666
2969,새주막거리,127.2945881,36.61256821
3398,새주막거리,127.2946878,36.61233366
1563,새청주새마을금고,127.4747354,36.6496722
1477,새터초등학교,127.4704353,36.66635358
1476,새터초등학교,127.4703556,36.66670787
1719,샛별초등학교,127.471395,36.6079552
2067,서경중학교.서경초등학교,127.4424517,36.61900152
2076,서남교회,127.450579,36.61883689
2064,서부소방서.가경터미널시장,127.436391,36.62753661
1612,서운동,127.49108,36.63156961
2068,서원고등학교,127.4422301,36.61972393
4064,서원구청,127.468996,36.63766011
1774,서원구청.청주야구장,127.4688076,36.63897426
1648,서원대학교,127.4860748,36.62638656
1647,서원대학교,127.4859025,36.62629816
1374,서원말,127.548317,36.62606539
3898,서원말,127.5484706,36.62611522
1192,서원요양병원,127.4282753,36.58366725
1193,서원요양병원,127.4282001,36.58376764
2020,서원초등학교,127.442934,36.63345003
2021,서원초등학교,127.4431727,36.63328639
2069,서청주새마을금고,127.4435612,36.61707015
2115,서청주새마을금고,127.4407148,36.63496904
2114,서청주새마을금고,127.4408902,36.63451367
1977,서청주우체국,127.4358722,36.63683
1978,서청주우체국,127.4356044,36.63724596
2834,서청주파크자이아파트,127.4236209,36.63505461
2319,서촌동,127.3952997,36.64570248
2318,서촌동,127.3953834,36.64591281
2340,서촌동,127.4059462,36.65776246
1194,서촌동,127.3959166,36.64916784
1195,서촌동,127.3959977,36.64925761
2613,서촌동,127.4060522,36.65789859
3323,서평1리,127.3157188,36.60676709
2884,서평1리,127.3145695,36.59556221
2885,서평1리,127.3146821,36.59576017
3328,서평교,127.3164736,36.59181969
3329,서평교,127.3167002,36.59188217
2882,서평리,127.3129561,36.59869341
2883,서평리,127.3130822,36.5987877
3325,서평리.중봉리,127.3073384,36.60386931
2804,서현공원,127.4278555,36.61780533
2805,서현공원,127.4278293,36.61760943
2420,서현초등학교,127.4304457,36.61862521
2418,서현초등학교.가경아이파크아파트,127.4311621,36.61865133
1196,서흥캅셀,127.3180618,36.63571327
4306,석곡동,127.4237923,36.60847217
2092,석곡동,127.4239124,36.60847804
1197,석곡동,127.4240452,36.60501715
1198,석곡동,127.4241629,36.60505906
2872,석곡리,127.2569471,36.65913135
2873,석곡리,127.2560371,36.65875709
2981,석곡리입구,127.259982,36.65945819
3386,석곡리입구,127.2597943,36.65935046
2091,석곡사거리.아이파크5단지후문,127.424765,36.60979819
2090,석곡사거리.아이파크5단지후문,127.4246225,36.60991246
1616,석교동,127.4925443,36.6266862
1615,석교동,127.491824,36.62746916
2474,석박,127.4122161,36.83188836
2448,석박,127.4125261,36.83220693
2258,석복,127.4368641,36.78031616
2260,석복,127.4369849,36.78037959
2334,석소,127.3802584,36.62842214
2335,석소,127.3804898,36.62829524
2412,석소,127.3811079,36.62155504
2411,석소,127.3799022,36.62189231
3483,석실,127.4289791,36.58969165
3481,석실,127.4284596,36.59209222
3482,석실,127.4285536,36.59226197
3479,석실리,127.4275887,36.59363625
3480,석실리,127.4274697,36.59360372
3433,석실리,127.4268588,36.59518547
3434,석실리,127.4269534,36.5952847
4350,석우리,127.4578619,36.71279166
4347,석우리,127.459045,36.71691835
4349,석우리,127.4578438,36.71290962
2473,석우리(남촌),127.4614297,36.71367461
4348,석우리(남촌),127.4591987,36.71699385
3470,석판1리,127.4416123,36.59403503
3469,석판1리,127.4414354,36.59437361
3471,석판2리,127.4404754,36.6019422
2525,석판2리,127.4403612,36.60149881
4276,석판교차로,127.440511,36.604267
1199,석판교차로,127.4406699,36.60428712
4088,석판종점,127.4436245,36.58341442
4089,석판종점,127.4438609,36.58322655
2723,석화리,127.5734858,36.71660273
2725,석화리,127.5735156,36.71646967
2727,석화리,127.5697681,36.7148544
2729,석화리,127.5698008,36.71474161
2779,석화사거리,127.569847,36.71417368
2780,석화사거리,127.5712193,36.71434282
1111,선광로즈웰,127.5089264,36.63776867
1130,선광로즈웰,127.5091583,36.63767548
1399,선광로즈웰1차,127.4992049,36.66890556
1400,선광로즈웰1차,127.4993878,36.66876163
1200,선돌,127.5215252,36.63212635
1235,선돌,127.5213839,36.63214371
1247,선동2리,127.432475,36.4930779
1270,선동2리,127.4325646,36.49291452
2903,성금교차로(도램마을9단지),127.2614821,36.50910599
3980,성금교차로(세종포스트빌딩),127.2614278,36.50790307
3708,성무아파트,127.5106733,36.58046908
3707,성무아파트,127.5104326,36.57955451
3892,성산1리,127.4204737,36.74146132
3893,성산1리,127.4207207,36.74158435
4308,성산1리,127.4200314,36.7358521
4307,성산1리,127.4201132,36.73610058
3891,성산2리 종점(미래지전원마을),127.4117973,36.74268339
2304,성암,127.412653,36.82171905
2534,성암,127.4125868,36.82160948
4322,성재,127.3570032,36.73663937
4321,성재(가좌3리),127.3572568,36.73666302
4080,성재1리,127.3553673,36.72729621
4081,성재1리,127.3551183,36.72731949
4079,성재2교,127.3572235,36.72383487
4082,성재2리,127.3466209,36.72280289
4083,성재2리,127.3468246,36.72266263
2275,성재2리(덕수),127.3396388,36.71709415
4084,성재2리(한국냉장(주)),127.345739,36.71958395
4085,성재2리(한국냉장(주)),127.3457717,36.71940363
2267,성재4리(방화골),127.3275907,36.72399671
2269,성재4리(방화동),127.3339451,36.72115629
2271,성재4리(방화동),127.3339026,36.72104377
2583,성재세월교,127.337906,36.71886978
2012,성화개신죽림동행정복지센터,127.4528194,36.61641776
2011,성화개신죽림동행정복지센터,127.4529911,36.61652847
2125,성화동,127.4492679,36.60655203
2077,성화동.한전,127.4480332,36.61763419
2013,성화주공1단지아파트,127.4543566,36.61477364
2014,성화주공1단지아파트,127.4542965,36.61453363
2017,성화주공2단지아파트,127.4588235,36.61557815
2016,성화주공아파트,127.4579296,36.61471036
2015,성화주공아파트,127.4578572,36.61493563
1292,성화휴먼시아1단지,127.4534274,36.61282276
1293,성화휴먼시아1단지,127.4536421,36.6124373
1295,성화휴먼시아4단지,127.4519894,36.61821422
2075,성화휴먼시아4단지아파트,127.450892,36.61864762
1991,성화휴먼시아5단지아파트,127.4502747,36.61450872
2124,세광중.고등학교,127.4552823,36.60338034
2737,세교2리,127.5680861,36.70760397
2739,세교2리,127.5680074,36.70755253
2731,세교교,127.5662713,36.71384607
1296,세교리.동산너머,127.5728985,36.70645143
1303,세교리.동산너머,127.5732317,36.70640901
2777,세교사거리,127.5666342,36.712959
2778,세교사거리,127.5669443,36.71327967
1215,세영첼시빌,127.5092744,36.63300141
2063,세원가경골아파트,127.437465,36.62691223
1965,세원느티마을아파트,127.4301558,36.63639511
1966,세원느티마을아파트,127.4291297,36.63666525
1699,세원홍실아파트,127.4711214,36.61995647
2968,세종고등학교,127.2967977,36.61015894
3399,세종고등학교,127.2966221,36.61026976
2503,세종고속시외버스터미널,127.2735954,36.46903366
2230,세종고속시외버스터미널,127.2739565,36.46937978
2742,세종고속시외버스터미널,127.2738254,36.46933787
2946,세종고속시외버스터미널,127.2736535,36.46888934
2730,세종고속시외버스터미널(지하),127.2732056,36.47080984
2752,세종고속시외버스터미널(지하),127.2731384,36.47069106
2718,세종미래고등학교,127.3839107,36.52812276
2232,세종미래고등학교,127.3831029,36.52802872
3779,세종시공원묘원,127.2723406,36.69260787
3780,세종시공원묘원,127.2722542,36.6927117
4395,세종시문화예술회관,127.2903057,36.59882959
4396,세종시문화예술회관,127.2907081,36.59810544
4266,세종시보건소(대동초),127.2938272,36.59542141
4267,세종시보건소(대동초),127.2925592,36.59553266
2792,세종시청.시의회.교육청.세무서,127.2879251,36.47830216
2409,세종시청.시의회.교육청.세무서,127.2889003,36.47875714
2866,세종시청.시의회.교육청.세무서,127.2889733,36.47887637
2867,세종시청.시의회.교육청.세무서,127.2879916,36.47818485
2947,세종예술의전당,127.2664926,36.48497772
3484,세종예술의전당,127.2662832,36.48495115
2966,세종우체국,127.2979074,36.60296959
2864,"세종우체국(남부서,보람초)",127.292776,36.48044863
2865,"세종우체국(남부서,보람초)",127.2928254,36.48024125
4231,세종이음학교,127.3334128,36.49966954
4232,세종이음학교,127.3334137,36.49986329
2967,세종중학교,127.2974014,36.60582296
3430,세종중학교,127.297236,36.60567243
3445,세종충남대병원,127.2561641,36.51879366
2955,세종충남대병원(도램마을5단지),127.2572687,36.51857726
1337,세종충남대학교병원,127.259662,36.52147829
1333,세종충남대학교병원,127.2596188,36.52109089
3976,세종충남대학교병원(후문),127.2595316,36.52172414
3977,세종충남대학교병원(후문),127.2596476,36.52049832
2695,세종터미널 종료,127.2730902,36.46893569
2693,세종터미널 출발,127.2717416,36.47013506
2806,센트럴자이2게이트,127.501845,36.60152611
1356,센트럴자이아파트.단재초등학교,127.5043185,36.59988089
4190,소담고등학교(새샘마을1단지),127.3035798,36.48164721
4189,소담고등학교(새샘마을5단지),127.3046116,36.48155897
2793,소담동 새샘마을,127.2977026,36.48262175
1884,소담동 새샘마을,127.2970907,36.48238222
2862,소담동(새샘마을),127.2972841,36.48261153
2863,소담동(새샘마을),127.2975457,36.48244416
3192,소로1리(벌터),127.4036219,36.68149113
3191,소로1리(벌터),127.4041987,36.68163916
3194,소로2리(서번),127.4085905,36.68548489
3193,소로2리(서번),127.4090567,36.68566119
1304,소로초등학교,127.3899599,36.67108855
1305,소로초등학교,127.3900712,36.67097554
2639,소바위종점,127.4801601,36.58843636
1750,소바위종점,127.4801225,36.58832052
3635,소태골,127.542173,36.51740309
2921,속샘말삼거리,127.2799008,36.72933589
2922,속샘말삼거리,127.2797386,36.72936781
2800,솔랑마을아파트,127.421451,36.34392016
1282,솔랑마을아파트,127.4222371,36.34354114
1928,솔밭공원,127.435423,36.64560751
1927,솔밭공원,127.435223,36.64541591
1912,솔밭공원.청소년수련관,127.4333325,36.64447229
2210,솔밭초등학교.신영지웰시티,127.4261216,36.64209608
2209,솔밭초등학교.신영지웰시티,127.4261954,36.64189716
2935,송내리,127.2926793,36.751333
2936,송내리,127.2921123,36.75019898
1306,송대공원,127.4407457,36.72379322
1307,송대공원,127.4413438,36.72360271
3887,송대리,127.4515919,36.72427343
3888,송대리,127.4515791,36.72447849
3085,송대리,127.4478422,36.72653155
3084,송대리,127.4456165,36.72369875
1308,송대리,127.4501359,36.72955888
3073,송대리(대니),127.4442414,36.72193174
,송산공원,127.310317,36.62341401
4033,송산공원,127.3100295,36.62350713
4032,송산공원,127.3097286,36.62442031
2550,송산공원,127.5807252,36.79184963
3737,송암,127.5294,36.59254553
1309,송암1리,127.5267655,36.59128417
3733,송암2리,127.5179827,36.58933683
3736,송암2리,127.5198636,36.58954066
3734,송암2리,127.5179906,36.5892173
3735,송암2리,127.5198688,36.58966411
4067,송암전원마을,127.5237774,36.59019236
4068,송암전원마을,127.5242531,36.59030967
3575,송용1리마을회관,127.3264346,36.56426068
3576,송용1리마을회관,127.3263896,36.56416844
3688,송용3리,127.3037788,36.56042085
3689,송용3리,127.3038121,36.5603667
3686,송용3리(신촌),127.3081443,36.5690291
3687,송용3리(신촌),127.3081523,36.56893896
3534,송용리,127.3230146,36.56182789
3535,송용리,127.3231326,36.56199879
3536,송용리,127.3233698,36.56196661
3537,송용리,127.323128,36.56156626
1310,송절교차로,127.4530212,36.66119179
1311,송절교차로,127.4532875,36.66130567
1808,송절동,127.4447728,36.66760284
1312,송절동,127.4449962,36.66755245
1313,송절중학교,127.4579696,36.65868576
1314,송절중학교,127.4579995,36.65853921
1315,송정,127.5697987,36.76130334
1316,송정,127.569597,36.76138299
2726,송정1리(상촌),127.3153088,36.74190112
2226,송정1리(상촌),127.3147853,36.74209583
2694,송정1리(와촌),127.3261024,36.73807448
2582,송정1리(와촌),127.3260999,36.73788028
1317,송정2리,127.5697548,36.75794757
1318,송정2리,127.569695,36.75806545
1319,송정2리,127.5706437,36.75968453
1320,송정2리,127.5707585,36.75991679
2284,송정2리,127.3332695,36.73635957
2538,송정2리,127.3332777,36.73647805
2564,송정2리,127.3206868,36.73995005
2266,송정2리,127.3219035,36.73906281
2362,송정2리(복다회리),127.3271775,36.73768507
2360,송정2리(복다회리),127.3297525,36.73707704
2439,송정리,127.3403947,36.73748206
1770,송천교,127.4644217,36.66572119
1771,송천교,127.464167,36.66567692
2668,송평리,127.6027153,36.4750646
2548,송평리,127.6025793,36.47507465
1659,송학삼익맨션아파트,127.4658835,36.62487497
1675,송학삼익맨션아파트.충북대학교병원,127.4644382,36.62421676
1321,송화로,127.4519614,36.66741133
1322,송화로,127.4521313,36.66728903
1692,수곡1동행정복지센터,127.4793865,36.61857995
4369,수곡1리,127.5656881,36.56606841
4370,수곡1리,127.5657043,36.56623521
1697,수곡2동행정복지센터,127.4734506,36.61696076
1696,수곡2동행정복지센터.두꺼비시장,127.4734567,36.617149
4368,수곡2리,127.5631895,36.56357451
1635,수곡우체국,127.4856782,36.61337726
1703,수곡중학교,127.4746554,36.61469898
1702,수곡중학교,127.4744397,36.61462959
3412,수대리,127.452588,36.57063838
3411,수대리,127.4522809,36.57039732
3183,수락리,127.3465624,36.70727675
3182,수락리,127.3468194,36.7071949
3181,수락리,127.3461784,36.70150492
3180,수락리,127.3463849,36.70145126
4115,수름재,127.4990848,36.68063194
1012,수름재,127.4989254,36.67976245
1002,수름재,127.5000867,36.68053721
1003,수름재,127.4994731,36.68023832
4014,수산1리,127.6478846,36.65492784
4013,수산1리,127.6477931,36.65485661
4131,수성초등학교,127.527507,36.71825479
4104,수성초등학교 분교,127.5124938,36.68907705
4105,수성초등학교 분교,127.5138255,36.69029996
2923,수신면행정복지센터,127.2814654,36.73089114
2924,수신면행정복지센터,127.2815041,36.73075138
2925,수신초등학교,127.2839711,36.73264012
2926,수신초등학교,127.2842743,36.73288045
1323,수영교사거리,127.4908216,36.61556584
1324,수영교사거리,127.4905785,36.61537004
2416,수의도장골,127.3885239,36.61235516
1325,수의도장골,127.3883801,36.6123785
1326,수의동마을회관,127.3900265,36.61123566
1327,수의동마을회관,127.3901041,36.61132413
2541,숫절,127.3907422,36.60837628
1328,스템코,127.4087334,36.69950655
1329,스템코,127.4083566,36.69871127
1549,시계탑,127.4681702,36.6352951
1550,시계탑,127.4676151,36.63548934
2539,시동,127.443197,36.49093152
4373,시동리,127.5695946,36.57178289
4374,시동리,127.5694717,36.57172633
4371,시동리,127.5697682,36.56891156
2535,시동리,127.4360558,36.4926858
2537,시동리,127.4396213,36.4916454
2679,시동리,127.4478333,36.49127467
3525,시동리,127.4477324,36.4913493
4372,시동리경로당,127.5697854,36.5690494
4385,시립도서관.대법원등기정보센터,127.2416411,36.5113489
4386,시립도서관.대법원등기정보센터,127.2412453,36.51151641
1742,시립요양병원,127.4826603,36.59804786
1330,시목1리,127.4104238,36.49048168
1331,시목1리,127.4109832,36.49050742
2896,시목리,127.414414,36.48984094
3517,시목리,127.4243681,36.48391777
1332,시목리,127.4143835,36.48971141
1530,시영아파트사거리,127.4788352,36.65805318
1531,시영아파트사거리,127.4782355,36.6584772
2055,시외버스터미널,127.4315291,36.62557898
1506,시청 신청사예정지,127.489939,36.64163614
1505,시청 신청사예정지,127.4897258,36.64174424
2684,시티프라디움아파트,127.5209377,36.61909058
2764,시티프라디움아파트,127.5214863,36.61961759
4201,신기리,127.5417605,36.73354973
4202,신기리,127.5419536,36.73400771
2203,신대1구,127.4037944,36.67716688
2204,신대1구,127.4039973,36.67738363
2201,신대2구,127.4120721,36.67866046
2202,신대2구,127.411595,36.6787812
2626,신대리,127.5917376,36.46607388
2540,신대리,127.592021,36.46620763
1468,신동아아파트,127.4792235,36.666136
1469,신동아아파트,127.4786276,36.66596485
1467,신라아파트,127.4812218,36.66638436
2444,신리,127.4202823,36.75982847
2452,신리,127.4204102,36.75970932
2522,신리,127.4192819,36.76225067
2184,신리,127.4191829,36.76217746
1334,신목골,127.4877446,36.5926432
1743,신목골,127.4878954,36.59284913
1495,신봉동,127.4650787,36.66032013
1496,신봉동,127.4651718,36.66058075
3964,신봉동,127.4650012,36.65996289
3965,신봉동,127.465118,36.65984304
1572,신봉동.대성중학교,127.4676733,36.657825
1567,신봉삼성아파트,127.4690296,36.65612411
1598,신봉삼정백조아파트,127.4673624,36.64301123
1597,신봉삼정백조아파트,127.4674362,36.64276698
